date,fund,direction,company,ticker,cusip,shares,weight(%)
2020-08-26,ARKW,Sell,TESLA INC,TSLA,88160R101,NA,0.109
2020-08-27,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,0.003
2020-08-27,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.01
2020-08-27,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.011
2020-08-27,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.147
2020-08-27,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.002
2020-08-27,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.064
2020-08-27,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.023
2020-08-27,ARKQ,Buy,SYNOPSYS INC,SNPS,871607107,NA,0.202
2020-08-27,ARKQ,Sell,XILINX INC,XLNX,983919101,NA,0.206
2020-08-27,ARKW,Buy,PURE STORAGE INC,PSTG,74624M102,NA,0.15
2020-08-27,ARKW,Sell,SQUARE INC,SQ,852234103,NA,0.143
2020-08-27,ARKW,Buy,LENDINGTREE INC,TREE,52603B107,NA,0.134
2020-08-27,ARKW,Sell,TESLA INC,TSLA,88160R101,NA,0.193
2020-08-27,ARKW,Buy,2U INC,TWOU,90214J101,NA,0.08
2020-08-28,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.02
2020-08-28,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.103
2020-08-28,ARKK,Sell,AUTODESK INC,ADSK,52769106,NA,0.241
2020-08-28,ARKK,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,NA,0.251
2020-08-28,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,NA,0.005
2020-08-28,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.004
2020-08-28,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.057
2020-08-28,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.017
2020-08-28,ARKK,Buy,SYNOPSYS INC,SNPS,871607107,NA,0.183
2020-08-28,ARKK,Buy,LENDINGTREE INC,TREE,52603B107,NA,0.026
2020-08-28,ARKK,Sell,TESLA INC,TSLA,88160R101,NA,0.38
2020-08-28,ARKK,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,NA,0.146
2020-08-28,ARKK,Buy,TWILIO INC,TWLO,90138F102,NA,0.252
2020-08-28,ARKK,Buy,2U INC,TWOU,90214J101,NA,0.005
2020-08-28,ARKK,Sell,XILINX INC,XLNX,983919101,NA,0.25
2020-08-28,ARKW,Buy,LENDINGTREE INC,TREE,52603B107,NA,0.018
2020-08-28,ARKW,Sell,TESLA INC,TSLA,88160R101,NA,0.108
2020-08-28,ARKW,Buy,2U INC,TWOU,90214J101,NA,0.069
2020-08-31,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.01
2020-08-31,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,NA,0.091
2020-08-31,ARKG,Buy,EXACT SCIENCES CORP,EXAS,30063P105,NA,0.159
2020-08-31,ARKG,Sell,GUARDANT HEALTH INC,GH,40131M109,NA,0.234
2020-08-31,ARKG,Sell,INVITAE CORP,NVTA,46185L103,NA,0.179
2020-08-31,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.087
2020-08-31,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,NA,0.037
2020-08-31,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.017
2020-08-31,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.069
2020-08-31,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.007
2020-08-31,ARKK,Buy,PAGERDUTY INC,PD,69553P100,NA,0
2020-08-31,ARKK,Sell,SNAP INC,SNAP,83304A106,NA,0.011
2020-08-31,ARKK,Buy,SYNOPSYS INC,SNPS,871607107,NA,0.263
2020-08-31,ARKK,Buy,LENDINGTREE INC,TREE,52603B107,NA,0.051
2020-08-31,ARKK,Sell,TESLA INC,TSLA,88160R101,NA,0.215
2020-08-31,ARKQ,Buy,BAIDU INC,BIDU,56752108,NA,0.193
2020-08-31,ARKQ,Buy,BYD CO LTD,BYDDY,05606L100,NA,0.064
2020-08-31,ARKQ,Buy,NIU TECHNOLOGIES,NIU,65481N100,NA,0.086
2020-08-31,ARKQ,Sell,TESLA INC,TSLA,88160R101,NA,0.425
2020-09-01,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,0.0102
2020-09-01,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.2089
2020-09-01,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.0015
2020-09-01,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,NA,0.0256
2020-09-01,ARKG,Buy,EXACT SCIENCES CORP,EXAS,30063P105,NA,0.3383
2020-09-01,ARKG,Sell,GUARDANT HEALTH INC,GH,40131M109,NA,0.2643
2020-09-01,ARKG,Sell,INVITAE CORP,NVTA,46185L103,NA,0.1195
2020-09-01,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.0244
2020-09-01,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,NA,0.0309
2020-09-01,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.0131
2020-09-01,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.0028
2020-09-01,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,8e-4
2020-09-01,ARKK,Buy,SYNOPSYS INC,SNPS,871607107,NA,0.0357
2020-09-01,ARKK,Buy,TENCENT HOLDINGS LTD,TCEHY,88032Q109,NA,0.1258
2020-09-01,ARKK,Buy,LENDINGTREE INC,TREE,52603B107,NA,0.0245
2020-09-01,ARKK,Sell,XILINX INC,XLNX,983919101,NA,0.1885
2020-09-01,ARKQ,Buy,BYD CO LTD,BYDDY,05606L100,NA,0.0839
2020-09-01,ARKQ,Buy,NIU TECHNOLOGIES,NIU,65481N100,NA,0.1155
2020-09-02,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,0.047
2020-09-02,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.012
2020-09-02,ARKK,Sell,AUTODESK INC,ADSK,52769106,NA,0.296
2020-09-02,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.013
2020-09-02,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.063
2020-09-02,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.105
2020-09-02,ARKK,Buy,TENCENT HOLDINGS LTD,TCEHY,88032Q109,NA,0.371
2020-09-02,ARKK,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,NA,0.251
2020-09-02,ARKK,Sell,SLACK TECHNOLOGIES INC,WORK,83088V102,NA,0.249
2020-09-02,ARKK,Sell,XILINX INC,XLNX,983919101,NA,0.063
2020-09-02,ARKQ,Sell,AUTODESK INC,ADSK,52769106,NA,0.147
2020-09-02,ARKQ,Buy,BYD CO LTD,BYDDY,05606L100,NA,0.158
2020-09-02,ARKQ,Sell,XILINX INC,XLNX,983919101,NA,0.149
2020-09-02,ARKW,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,NA,1.004
2020-09-02,ARKW,Sell,SLACK TECHNOLOGIES INC,WORK,83088V102,NA,0.981
2020-09-03,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,0.007
2020-09-03,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.004
2020-09-03,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.019
2020-09-03,ARKG,Sell,GUARDANT HEALTH INC,GH,40131M109,NA,0.081
2020-09-03,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,NA,0.259
2020-09-03,ARKG,Sell,XILINX INC,XLNX,983919101,NA,0.095
2020-09-03,ARKK,Buy,PAGERDUTY INC,PD,69553P100,NA,0.249
2020-09-03,ARKK,Sell,PINTEREST INC,PINS,72352L106,NA,0.293
2020-09-03,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,NA,0.197
2020-09-03,ARKK,Sell,TERADYNE INC,TER,880770102,NA,0.1
2020-09-03,ARKQ,Buy,TENCENT HOLDINGS LTD,TCEHY,88032Q109,NA,0.153
2020-09-03,ARKQ,Sell,TERADYNE INC,TER,880770102,NA,0.557
2020-09-03,ARKQ,Buy,TRIMBLE INC,TRMB,896239100,NA,0.204
2020-09-03,ARKQ,Buy,2U INC,TWOU,90214J101,NA,0.209
2020-09-03,ARKW,Sell,HUYA INC,HUYA,44852D108,NA,0.127
2020-09-03,ARKW,Buy,PAGERDUTY INC,PD,69553P100,NA,0.238
2020-09-03,ARKW,Sell,SEA LTD,SE,81141R100,NA,0.242
2020-09-03,ARKW,Sell,SQUARE INC,SQ,852234103,NA,0.196
2020-09-03,ARKW,Buy,TENCENT HOLDINGS LTD,TCEHY,88032Q109,NA,0.381
2020-09-04,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,NA
2020-09-04,ARKG,Buy,ARCTURUS THERAPEUTICS HOLDINGS INC,ARCT,03969T109,NA,NA
2020-09-04,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,NA
2020-09-04,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,NA
2020-09-04,ARKG,Sell,GUARDANT HEALTH INC,GH,40131M109,NA,NA
2020-09-04,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,NA,NA
2020-09-04,ARKG,Sell,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,NA,NA
2020-09-04,ARKK,Buy,DOCUSIGN INC,DOCU,256163106,NA,NA
2020-09-04,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,NA
2020-09-04,ARKK,Buy,PAGERDUTY INC,PD,69553P100,NA,NA
2020-09-04,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,NA,NA
2020-09-04,ARKK,Sell,TERADYNE INC,TER,880770102,NA,NA
2020-09-04,ARKK,Buy,2U INC,TWOU,90214J101,NA,NA
2020-09-04,ARKK,Sell,SLACK TECHNOLOGIES INC,WORK,83088V102,NA,NA
2020-09-04,ARKK,Sell,XILINX INC,XLNX,983919101,NA,NA
2020-09-04,ARKW,Buy,DOCUSIGN INC,DOCU,256163106,NA,NA
2020-09-04,ARKW,Buy,PAGERDUTY INC,PD,69553P100,NA,NA
2020-09-04,ARKW,Sell,SQUARE INC,SQ,852234103,NA,NA
2020-09-04,ARKW,Sell,SLACK TECHNOLOGIES INC,WORK,83088V102,NA,NA
2020-09-08,ARKG,Buy,ARCTURUS THERAPEUTICS HOLDINGS,ARCT,03969T109,NA,NA
2020-09-08,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,NA
2020-09-08,ARKK,Sell,ZSCALER INC,ZS,98980G102,NA,NA
2020-09-08,ARKK,Sell,ZILLOW GROUP INC,Z,98954M200,NA,NA
2020-09-08,ARKK,Buy,2U INC,TWOU,90214J101,NA,NA
2020-09-08,ARKK,Sell,COMPUGEN LTD,CGEN,M25722105,NA,NA
2020-09-08,ARKK,Sell,FACEBOOK INC,FB,30303M102,NA,NA
2020-09-08,ARKK,Sell,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,NA,NA
2020-09-08,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,NA,NA
2020-09-08,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,NA
2020-09-08,ARKK,Sell,PINTEREST INC,PINS,72352L106,NA,NA
2020-09-08,ARKK,Sell,ROKU INC,ROKU,77543R102,NA,NA
2020-09-08,ARKK,Sell,TERADYNE INC,TER,880770102,NA,NA
2020-09-08,ARKK,Buy,TESLA INC,TSLA,88160R101,NA,NA
2020-09-08,ARKQ,Sell,APPLE INC,AAPL,037833100,NA,NA
2020-09-08,ARKQ,Sell,INTUITIVE SURGICAL INC,ISRG,46120E602,NA,NA
2020-09-08,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,NA,NA
2020-09-08,ARKQ,Sell,TERADYNE INC,TER,880770102,NA,NA
2020-09-08,ARKQ,Buy,TESLA INC,TSLA,88160R101,NA,NA
2020-09-08,ARKW,Sell,APPLE INC,AAPL,037833100,NA,NA
2020-09-08,ARKW,Buy,CROWDSTRIKE HOLDINGS INC,CRWD,22788C105,NA,NA
2020-09-08,ARKW,Buy,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,NA,NA
2020-09-08,ARKW,Buy,TESLA INC,TSLA,88160R101,NA,NA
2020-09-08,ARKW,Buy,TWILIO INC,TWLO,90138F102,NA,NA
2020-09-08,ARKW,Sell,VMWARE INC,VMW,928563402,NA,NA
2020-09-09,ARKF,Sell,APPLE INC,AAPL,037833100,24678,0.506
2020-09-09,ARKF,Buy,ALIBABA GROUP HOLDING LTD,BABA,01609W102,5224,0.2489
2020-09-09,ARKF,Buy,DOCUSIGN INC,DOCU,256163106,5423,0.2004
2020-09-09,ARKF,Sell,HDFC BANK LTD,HDB,40415F101,34681,0.3029
2020-09-09,ARKF,Sell,INTERACTIVE BROKERS GROUP INC,IBKR,45841N107,88037,0.73740000000000006
2020-09-09,ARKF,Buy,INTUIT INC,INTU,461202103,5361,0.3061
2020-09-09,ARKF,Sell,SQUARE INC,SQ,852234103,7835,0.1959
2020-09-09,ARKF,Buy,LENDINGTREE INC,TREE,52603B107,5868,0.3071
2020-09-09,ARKF,Buy,TWILIO INC,TWLO,90138F102,10034,0.4066
2020-09-09,ARKF,Buy,WORKDAY INC,WDAY,98138H101,5551,0.2015
2020-09-09,ARKF,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,45500,0.1984
2020-09-09,ARKF,Sell,ZILLOW GROUP INC,Z,98954M200,27887,0.4053
2020-09-09,ARKG,Sell,CASTLE BIOSCIENCES INC,CSTL,14843C105,33645,0.0878
2020-09-09,ARKG,Buy,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,00650F109,74000,0.1458
2020-09-09,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,159032,0.0311
2020-09-09,ARKG,Buy,ARCTURUS THERAPEUTICS HOLDINGS INC,ARCT,03969T109,8923,0.0178
2020-09-09,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,11100,0.0105
2020-09-09,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,17940,0.0153
2020-09-09,ARKK,Sell,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,38065,0.014
2020-09-09,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,144510,0.0448
2020-09-09,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,42644,0.0224
2020-09-09,ARKK,Sell,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,297900,0.1472
2020-09-09,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,60100,0.0532
2020-09-09,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,5154,4e-4
2020-09-09,ARKK,Sell,PINTEREST INC,PINS,72352L106,88798,0.0392
2020-09-09,ARKK,Sell,TERADYNE INC,TER,880770102,38399,0.0376
2020-09-09,ARKK,Buy,2U INC,TWOU,90214J101,3250,0.0015
2020-09-09,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,1463152,0.4723
2020-09-09,ARKK,Sell,ZILLOW GROUP INC,Z,98954M200,39349,0.0409
2020-09-09,ARKK,Sell,COMPUGEN LTD,CGEN,M25722105,279065,0.053
2020-09-09,ARKW,Sell,APPLE INC,AAPL,037833100,34120,0.1766
2020-09-09,ARKW,Sell,ALTERYX INC,AYX,02156B103,18041,0.0892
2020-09-09,ARKW,Sell,ROKU INC,ROKU,77543R102,36533,0.2588
2020-09-09,ARKW,Buy,TWILIO INC,TWLO,90138F102,15139,0.1529
2020-09-09,ARKW,Sell,VMWARE INC,VMW,928563402,32028,0.1481
2020-09-09,ARKW,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,472100,0.5208
2020-09-10,ARKF,Buy,ZHONGAN ONLINE P&C INSURANCE CO LTD,6060HK,Y989DF109,210015,0.22
2020-09-10,ARKF,Buy,YEAHKA LTD,9923HK,G9835C108,196800,0.2226
2020-09-10,ARKF,Sell,SBI HOLDINGS INC/JAPAN,8473JP,J6991H100,23595,0.1061
2020-09-10,ARKG,Sell,CASTLE BIOSCIENCES INC,CSTL,14843C105,36760,0.0942
2020-09-10,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,18893,0.017
2020-09-10,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,10498,0.0099
2020-09-10,ARKG,Buy,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,00650F109,53865,0.1103
2020-09-10,ARKK,Sell,TERADYNE INC,TER,880770102,354661,0.3455
2020-09-10,ARKK,Buy,PAGERDUTY INC,PD,69553P100,129671,0.0387
2020-09-10,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,44123,0.0039
2020-09-10,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,59449,0.0528
2020-09-10,ARKK,Sell,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,194055,0.0984
2020-09-10,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,21670,0.0117
2020-09-10,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,131632,0.0419
2020-09-10,ARKK,Sell,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,78600,0.0286
2020-09-10,ARKK,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,201720,0.2563
2020-09-10,ARKK,Sell,COMPUGEN LTD,CGEN,M25722105,177697,0.0347
2020-09-10,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,548800,0.1826
2020-09-11,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,4487,0.0042
2020-09-11,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,10856,0.0098
2020-09-11,ARKK,Sell,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,87445,0.0313
2020-09-11,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,15600,0.014
2020-09-11,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,74700,0.0067
2020-09-11,ARKK,Buy,PAGERDUTY INC,PD,69553P100,269196,0.0829
2020-09-11,ARKK,Sell,TERADYNE INC,TER,880770102,198600,0.1918
2020-09-11,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,7240,0.0504
2020-09-14,ARKG,Buy,EXACT SCIENCES CORP,EXAS,30063P105,122419,0.4644
2020-09-14,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,5214,0.0047
2020-09-14,ARKG,Sell,10X GENOMICS INC,TXG,88025U109,77941,0.4642
2020-09-14,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,50500,0.0435
2020-09-14,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,110085,0.0098
2020-09-14,ARKK,Buy,PAGERDUTY INC,PD,69553P100,89486,0.0266
2020-09-14,ARKK,Sell,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,85998,0.0293
2020-09-14,ARKK,Sell,TERADYNE INC,TER,880770102,60494,0.0562
2020-09-14,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,10186,0.0678
2020-09-15,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,2804,0.0025
2020-09-15,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,80076,0.1043
2020-09-15,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,58888,0.0492
2020-09-15,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,114207,0.0097
2020-09-15,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,7535,0.0488
2020-09-16,ARKG,Buy,TWIST BIOSCIENCE CORP,TWST,90184D100,43482,0.1283
2020-09-16,ARKG,Buy,EXACT SCIENCES CORP,EXAS,30063P105,264702,0.9392
2020-09-16,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,42169,0.3784
2020-09-16,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,129294,0.1106
2020-09-16,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,57100,0.073
2020-09-16,ARKG,Sell,ILLUMINA INC,ILMN,452327109,81298,1.2329
2020-09-16,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,201800,0.06
2020-09-16,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,407749,0.0379
2020-09-16,ARKK,Buy,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,45656,0.1243
2020-09-16,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,31597,0.0723
2020-09-16,ARKK,Sell,ILLUMINA INC,ILMN,452327109,64498,0.2483
2020-09-16,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,5655,0.0363
2020-09-17,ARKG,Buy,EXACT SCIENCES CORP,EXAS,30063P105,92037,0.3169
2020-09-17,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,21399,0.1908
2020-09-17,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,9600,0.0083
2020-09-17,ARKG,Sell,ILLUMINA INC,ILMN,452327109,35231,0.5002
2020-09-17,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,6549,0.0082
2020-09-17,ARKK,Buy,TWIST BIOSCIENCE CORP,TWST,90184D100,71270,0.0546
2020-09-17,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,56170,0.1303
2020-09-17,ARKK,Buy,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,71208,0.2009
2020-09-17,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,906676,0.0845
2020-09-17,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,319800,0.0963
2020-09-17,ARKK,Sell,ILLUMINA INC,ILMN,452327109,133513,0.4873
2020-09-18,ARKG,Buy,CRISPR THERAPEUTICS AG,CRSP,H17182108,9200,0.04
2020-09-18,ARKG,Buy,INCYTE CORP,INCY,45337C102,61127,0.25
2020-09-18,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,7208,0.01
2020-09-18,ARKG,Sell,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,49564,0.1
2020-09-18,ARKK,Buy,DOCUSIGN INC,DOCU,256163106,126230,0.28
2020-09-18,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFOR,PACB,69404D108,862410,0.08
2020-09-18,ARKK,Buy,PURE STORAGE INC,PSTG,74624M102,713300,0.12
2020-09-18,ARKK,Sell,ILLUMINA INC,ILMN,452327109,4348,0.02
2020-09-18,ARKK,Sell,TESLA INC,TSLA,88160R101,85200,0.44
2020-09-21,ARKF,Buy,FACEBOOK INC,FB,30303M102,2189,0.0946
2020-09-21,ARKF,Buy,LIGHTSPEED POS INC,LSPDCN,53227R106,50009,0.2568
2020-09-21,ARKF,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,44300,0.1985
2020-09-21,ARKF,Sell,SNAP INC,SNAP,83304A106,94606,0.3956
2020-09-21,ARKF,Sell,ZILLOW GROUP INC,Z,98954M200,8790,0.1442
2020-09-21,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,30830,0.0266
2020-09-21,ARKK,Buy,PURE STORAGE INC,PSTG,74624M102,425013,0.0706
2020-09-21,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,94744,0.009
2020-09-21,ARKK,Sell,ILLUMINA INC,ILMN,452327109,17618,0.0554
2020-09-21,ARKW,Buy,FACEBOOK INC,FB,30303M102,57307,0.5967
2020-09-21,ARKW,Buy,PAGERDUTY INC,PD,69553P100,77240,0.0846
2020-09-21,ARKW,Buy,UNITY SOFTWARE INC,U,91332U101,148562,0.4441
2020-09-21,ARKW,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,36100,0.0403
2020-09-21,ARKW,Sell,ALTERYX INC,AYX,02156B103,83625,0.3857
2020-09-21,ARKW,Sell,ROKU INC,ROKU,77543R102,16313,0.1288
2020-09-21,ARKW,Sell,SNAP INC,SNAP,83304A106,478656,0.4804
2020-09-21,ARKW,Sell,XILINX INC,XLNX,983919101,28451,0.1178
2020-09-22,ARKG,Buy,PURE STORAGE INC,PSTG,74624M102,65842,0.0454
2020-09-22,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,4208,0.0036
2020-09-22,ARKG,Sell,10X GENOMICS INC,TXG,88025U109,12864,0.0723
2020-09-22,ARKK,Buy,UNITY SOFTWARE INC,U,91332U101,518646,0.489
2020-09-22,ARKK,Buy,PAGERDUTY INC,PD,69553P100,87832,0.0272
2020-09-22,ARKK,Sell,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,212906,0.1152
2020-09-22,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,90571,0.0279
2020-09-22,ARKK,Sell,SQUARE INC,SQ,852234103,81669,0.1477
2020-09-22,ARKK,Sell,TERADYNE INC,TER,880770102,90960,0.0809
2020-09-22,ARKK,Sell,COMPUGEN LTD,CGEN,M25722105,112915,0.0232
2020-09-22,ARKK,Sell,XILINX INC,XLNX,983919101,53870,0.0625
2020-09-22,ARKQ,Buy,BYD CO LTD,BYDDY,05606L100,18004,0.0805
2020-09-22,ARKW,Buy,PAGERDUTY INC,PD,69553P100,97105,0.105
2020-09-22,ARKW,Buy,PURE STORAGE INC,PSTG,74624M102,319412,0.1982
2020-09-22,ARKW,Buy,UNITY SOFTWARE INC,U,91332U101,15600,0.0494
2020-09-22,ARKW,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,144000,0.1589
2020-09-22,ARKW,Sell,ALTERYX INC,AYX,02156B103,110987,0.4993
2020-09-22,ARKW,Sell,SNAP INC,SNAP,83304A106,101716,0.1026
2020-09-23,ARKF,Buy,FACEBOOK INC,FB,30303M102,6778,0.2836
2020-09-23,ARKF,Sell,Z HOLDINGS CORP,4689JP,J9894K105,264669,0.2796
2020-09-23,ARKG,Buy,PURE STORAGE INC,PSTG,74624M102,162662,0.1155
2020-09-23,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,4715,0.0041
